code,txn_date,doc_no,journal_no,partner,notes,debit,credit
1103019270,2026-01-30,INV/AIM/25/12/00001 HELPIO GLOVIN TEKN,20260125018,PT. HELPIO GLOVIN TEKNOLOGI,INV/AIM/25/12/00001 HELPIO GLOVIN TEKN,736486487.0,0.0
1103019270,2026-01-31,ADMIN-5777/01/26,20260125019,,BY ADMIN BANK BCA - IDR-2686955777,0.0,30000.0
1103019270,2026-02-25,JAGIR-5777/02/26,20260225007,,JASA GIRO KHUSUS,7558.12,0.0
1103019270,2026-02-25,KOJAGIR-5777/02/26,20260225009,,KOREKSI JASA GIRO KHUSUS,0.01,0.0
1103019270,2026-02-28,ADMIN-5777/02/26,20260225010,,BY ADMIN BANK BCA - IDR-2686955777,0.0,30000.0
1103019270,2026-03-13,PELUNASAN HELPIO-03/26,20260313003,PT. HELPIO GLOVIN TEKNOLOGI,PELUNASAN AR PT HELPIO,638288288.0,0.0
1103019270,2026-03-13,TRANSFER ATS,20260313004,,TRANSFER ATS BCA 2686955777 KE BCA 2681507878,0.0,638234334.51
1103019270,2026-03-25,JAGIR-5777/03/26,20260325005,,JASA GIRO KHUSUS,6793.58,0.0
1103019270,2026-03-25,PAJAGIR-5777/03/26,20260325006,,PAJAK GIRO KHUSUS,0.0,1358.71
1103019270,2026-03-25,KOJAGIR-5777/03/26,20260325007,,KOREKSI JASA GIRO KHUSUS,0.01,0.0
1103019270,2026-03-25,TRANSFER ATS,20260325008,,TRANSFER ATS BCA 2686955777 KE BCA 2681507878,0.0,5434.88
1103019270,2026-03-31,ADMIN-5777/03/26,20260331009,,BY ADMIN BANK BCA - IDR-2686955777,0.0,30000.0
1103019270,2026-04-25,JAGIR-5777/04/26,20260425003,,JASA GIRO KHUSUS,7299.17,0.0
1103019270,2026-04-25,PAJAGIR-5777/04/26,20260425004,,PAJAK GIRO KHUSUS,0.0,1459.83
1103019270,2026-04-30,ADMIN-5777/04/26,20260430005,,BY ADMIN BANK BCA - IDR-2686955777,0.0,30000.0
1103019270,2026-05-21,RETURN CA-05-2026,20260521004,IING RISYANTO,PENGEMBALIAN KELEBIHAN CA,1335000.0,0.0
1103019270,2026-05-21,TRANSFER ATS,20260525005,,TRANSFER ATS BCA 2686955777 KE BCA 2681507878,0.0,1280839.34
1103019270,2026-05-25,JAGIR-5777/05/26,20260525006,,JASA GIRO KHUSUS,7206.0,0.0
1103019270,2026-05-25,PAJAGIR-5777/05/26,20260525007,,PAJAK GIRO KHUSUS,0.0,1441.2
1103019270,2026-05-25,TRANSFER ATS,20260525008,,TRANSFER ATS BCA 2686955777 KE BCA 2681507878,0.0,5764.8
1103019270,2026-05-25,ADMIN-5777/05/26,20260525009,,BY ADMIN BANK BCA - IDR-2686955777,0.0,30000.0
1105020007,2025-01-24,Deposito BRI,,BRI,Deposito BRI,4800000000.0,0.0
1105020007,2025-01-24,Deposito BRI,,BRI,Deposito BRI,9850000000.0,0.0
1105020007,2025-01-24,Deposito BRI,,BRI,Deposito BRI,9900000000.0,0.0
1105020007,2025-01-24,Deposito BRI,,BRI,Deposito BRI,9950000000.0,0.0
1105020007,2025-02-12,Cair Deposito 001901031774407,,BRI,Pencairan Deposito BRI,0.0,400000000.0
1105020007,2025-06-25,Cair Deposito 001901031777405,,BRI,Pencairan Deposito BRI,0.0,9950000000.0
1105020007,2025-06-25,Cair Deposito 001901031775403,,BRI,Pencairan Deposito BRI,0.0,9900000000.0
1105020007,2025-06-25,Cair Deposito 001901031776409,,BRI,Pencairan Deposito BRI,0.0,9850000000.0
1105020007,2025-11-26,Deposito 1125,,BRI,Penempatan deposito BRI,1500000000.0,0.0
1105020007,2025-12-23,Pencairan Deposito 001901033492409,,BRI,Pencairan Deposito BRI,0.0,2500000000.0
1105020007,2026-01-20,DEPOSITO-AIM/01/26,20260120007,BRI,PENEMPATAN DEPOSITO BRI PT AIM No account  001901000894991,2000000000.0,0.0
1105020007,2026-02-10,DEPOSITO-AIM/02/26,20260210011,BRI,PENEMPATAN DEPOSITO BRI PT AIM No account,1200000000.0,0.0
1105020007,2026-03-31,DEPOSITO-AIM/03/26,20260331020,BRI,PENEMPATAN DEPOSITO BRI PT AIM No account,650000000.0,0.0
1110000001,2025-12-31,Reclass 1225,,PT AERO REKSA KREASI ANGKASA,reclass by SK akta pendirian PT AERO REKSA KREASI ANGKASA,6337500.0,0.0
1109000008,2026-05-31,ACCRUE-BUDEP-05/2026,20260531021,BRI,ACCRUE BUDEP PT AIM PER May 2026,7827945.21,0.0
1115200001,2025-02-06,QT/DCI/003/I/2025,,PT. Dronetech Consultant Indonesia,DP 50% SORA pengoperasian Drone Light Show DAMODA,152500000.0,0.0
1116100007,2025-07-25,20250707002,,,Damoda control software annual fee 31/7/25 -31/7/2026,45526400.0,0.0
1116100007,2025-07-25,20250707001,,,Damoda design software annual fee 31/7/25-31/7/2026,170724000.0,0.0
1116100007,2025-08-01,reclass pph 26,,,reclass pph26 Damoda control software annual fee 31/7/25-31/7/2026 CNY2000,4566750.0,0.0
1116100007,2025-08-31,Amortisasi hubei control soft.,,,amortisasi Damoda control software,0.0,4174429.0
1116100007,2025-08-31,Amortisasi hubei design soft.,,,amortisasi Damoda design software,0.0,14227000.0
1116100007,2025-09-30,Amortisasi hubei control soft.,,,amortisasi Damoda control software,0.0,4174429.0
1116100007,2025-09-30,Amortisasi hubei design soft.,,,amortisasi Damoda design software,0.0,14227000.0
1116100007,2025-10-31,Amortisasi hubei control soft.,,,amortisasi Damoda control software,0.0,4174429.0
1116100007,2025-10-31,Amortisasi hubei design soft.,,,amortisasi Damoda design software,0.0,14227000.0
1116100007,2025-11-30,Amortisasi hubei control soft.,,,amortisasi Damoda control software,0.0,4174429.0
1116100007,2025-11-30,Amortisasi hubei design soft.,,,amortisasi Damoda design software,0.0,14227000.0
1116100007,2025-12-31,Amortisasi hubei control soft.,,,amortisasi Damoda control software,0.0,4174429.0
1116100007,2025-12-31,Amortisasi hubei design soft.,,,amortisasi Damoda design software,0.0,14227000.0
1116100007,2026-01-31,Amortisasi hubei control soft.,,,amortisasi Damoda control software per Jan 2026,0.0,4174429.0
1116100007,2026-01-31,Amortisasi hubei design soft.,,,amortisasi Damoda design software per Jan 2026,0.0,14227000.0
1116100007,2026-02-28,Amortisasi hubei control soft.,20260228022,,amortisasi Damoda control software per Feb 2026,0.0,4174429.0
1116100007,2026-02-28,Amortisasi hubei design soft.,20260228023,,amortisasi Damoda design software per Feb 2026,0.0,14227000.0
1116100007,2026-03-31,Amortisasi hubei control soft.,20260331025,,amortisasi Damoda control software per Mar 2026,0.0,4174429.0
1116100007,2026-03-31,Amortisasi hubei design soft.,20260331026,,amortisasi Damoda design software per Mar 2026,0.0,14227000.0
1116100007,2026-04-30,Amortisasi hubei control soft.,20260430016,,amortisasi Damoda control software per Apr 2026,0.0,4174429.0
1116100007,2026-04-30,Amortisasi hubei design soft.,20260430017,,amortisasi Damoda design software per Apr 2026,0.0,14227000.0
1116100007,2026-05-31,Amortisasi Hubei Control Soft-05-26,20260531019,,amortisasi Damoda control software per May 2026,0.0,4174429.0
1116100007,2026-05-31,Amortisasi Hubei Design Soft-05-26,20260531020,,amortisasi Damoda design software per May 2026,0.0,14227000.0
1117100002,2025-12-31,2507FU7AM INV/AIM/25/07/00001,,,PPh 23 Helpio INV/AIM/25/07/00001,27027027.0,0.0
1117100002,2026-02-01,Prepaid Tax 23 Tahun 2025,20260201001,PT. HELPIO GLOVIN TEKNOLOGI,Pelunasan PPh 23  PT Helpio Glovin Bupot No 2508BCS3K,8783782.0,0.0
1117100002,2026-02-01,Prepaid Tax 23 Tahun 2025,20260201003,PT. HELPIO GLOVIN TEKNOLOGI,Pelunasan PPh 23  PT Helpio Glovin Bupot No 2508BCS50,8648649.0,0.0
1117100002,2026-02-01,Prepaid Tax 23 Tahun 2025,20260201004,PT. HELPIO GLOVIN TEKNOLOGI,Pelunasan PPh 23  PT Helpio Glovin Bupot No 2508BCS59,18918919.0,0.0
1117100002,2026-04-01,BUPOT PPH 23 INV NO  INV/AIM/26/03/00001,20260401002,PT. HELPIO GLOVIN TEKNOLOGI,Pelunasan PPh 23  PT Helpio Glovin Bupot No 26020912L,11711712.0,0.0
1117200001,2025-05-23,Office Rental ESA,,,04002500145856361,2204400.0,0.0
1117200001,2025-06-13,0570131945,,,010.002-25.44656274,2985961957.0,0.0
1117200001,2025-06-17,1200000259,,,04002500173300563,3891286.0,0.0
1117200001,2025-07-23,380/INV/FIN-DKSN-PAY/VII/2025,,,04002500219006329,16890.0,0.0
1117200001,2025-10-22,RET042500036048249,,,04002500173877753,0.0,13282836.0
1117200001,2025-10-22,RET042500036048249,,,04002500368543561,13282836.0,0.0
1117200001,2025-10-31,Office Rental ESA,,,reclass PPN belum PKP '04002500145856361,0.0,2204400.0
1117200001,2025-11-27,AIM25110002,,,04002500326436763,101750.0,0.0
1117200001,2026-01-19,IMS-2601-0151,20260125020,PT Intisukses Mitra Sejati,04002600018728661,783668.0,0.0
1117200001,2026-02-19,MITRA PAJAKKU,20260219006,MITRA PAJAKKU,04002600013170835,203500.0,0.0
1117200001,2026-04-30,NET OFF PM-PK,20260430019,,NET OFF PM & GST IN -PK PER APRIL 2026,0.0,537851786.0
1203002000,2025-12-22,202512230001,,PT Aero Reksa Kreasi Angkasa,Investasi ARKA 51% ( 2.550 lbr @1.000.000),2550000000.0,0.0
1203002000,2025-12-31,,,,Serap laba PT ARKA,0.0,5153500.0
1205104000,2025-06-13,0570131945,,PT Sinar Eka Selaras,Pembelian drone from PT SES,27145108699.0,0.0
1205104000,2025-10-22,RET042500036048249,,PT Sinar Eka Selaras,Retur IT1 Damoda Drone DMD-M400W-V3 FP 04002500173877753,0.0,120753056.0
1205104000,2025-10-22,RET042500036048249,,,IT1 Damoda Drone DMD-M400W-V3,120753052.0,0.0
1205104000,2026-01-19,IMS-2601-0151,20260125020,PT Intisukses Mitra Sejati,PEMBELIAN APAR SV-5 SOLUTION B300 SV-5 -3 LTR (3KG) 2 QTY,3355800.0,0.0
1205104000,2026-01-19,IMS-2601-0151,20260125020,PT Intisukses Mitra Sejati,PEMBELIAN APAR SV-5 SOLUTION B600 SV-5 -6 LTR (6KG) 2 QTY,3768450.0,0.0
1205104000,2026-05-31,RECLASS FA KE EXPENSE,20260531022,,RECLASS FA ke Expense Office Supplies,0.0,42101554.0
1205203000,2025-06-30,Depre 0625,,,Depresiasi Juni 2025,0.0,565523097.83
1205203000,2025-07-31,Depre 0725,,,Depresiasi Juli 2025,0.0,565523097.83
1205203000,2025-08-31,Depre 0825,,,Depresiasi Agustus 2025,0.0,565523097.83
1205203000,2025-09-30,Depre 0925,,,Depresiasi September 2025,0.0,565523097.83
1205203000,2025-10-31,Depre 1025,,,Depresiasi Oktober 2025,0.0,565523097.83
1205203000,2025-11-30,Depre 1125,,,Depresiasi November 2025,0.0,565523097.83
1205203000,2025-12-31,Depre 1225,,,Depresiasi November 2025,0.0,565523098.0
1205203000,2026-01-31,Depre 0126,,,Depresiasi Januari 2026,0.0,565523097.83
1205203000,2026-02-28,Depre 0226,20260228021,,Depresiasi Febuari 2026 & Depre APAR jan 2026,0.0,565819941.58
1205203000,2026-03-31,Depre 0326,20260331024,,Depresiasi Mar 2026,0.0,565671519.71
1205203000,2026-04-30,Depre 0426,20260430015,,Depresiasi Apr 2026,0.0,565671519.71
1205203000,2026-05-31,Depre 0526,20260531018,,Depresiasi May 2026,0.0,564794404.0
1205203000,2026-05-31,RECLASS FA KE EXPENSE,20260531022,,RECLASS FA ke Expense Office Supplies,9648273.0,0.0
2103300001,2025-08-31,accrue gaji Agustus 25,,,Accrue pembayaran upah Agustus 2025,0.0,3070924.0
2103300001,2025-09-30,accrue gaji September 25,,,Accrue pembayaran upah September 2025,0.0,3070924.0
2103300001,2025-10-31,accrue gaji Oktober 25,,,Accrue pembayaran upah Oktober 2025,0.0,3070924.0
2103300001,2025-11-30,accrue gaji November 25,,,Accrue pembayaran upah November 2025,0.0,3070924.0
2103300001,2025-12-31,accrue gaji Desember 25,,,Accrue pembayaran upah Desember 2025,0.0,3070924.0
2103300001,2026-01-31,Accrue Gaji Jan 2026,,,Accrue pembayaran upah Jan 2026,0.0,3070924.0
2103300001,2026-02-28,Accrue Gaji Feb 2026,,,Accrue pembayaran upah Feb 2026,0.0,3070924.0
2103300001,2026-03-31,Accrue Gaji Mar 2026,20260331023,,Accrue pembayaran upah Mar 2026,0.0,3070924.0
2103300001,2026-04-30,Accrue Gaji Apr 2026,20260430014,,Accrue pembayaran upah Apr 2026,0.0,3070924.0
2103300001,2026-05-31,Accrue Gaji 05-2026,20260531017,,Accrue pembayaran upah May 2026,0.0,3070924.0
2103300090,2025-03-04,tolakan,,BCA,Tolakan beda nama rekening dan biaya,0.0,80000.0
3001100001,2025-12-31,,,,Saldo Awal,0.0,35000000000.0
5122000000,2026-03-11,INV/AIM/26/03/00001,20260311002,PT. HELPIO GLOVIN TEKNOLOGI,Drone show - drone show imlek 2026 tgl 28-02-2026 lokasi lapangan banteng,0.0,585585585.0
7101007000,2026-01-21,CA Iing Ristyanto,20260121005,,Realisasi CA 1500 unit teshover drone,2455000.0,0.0
7201015000,2026-05-31,Accrue Gaji 05-2026,20260531017,,Accrue pembayaran upah May 2026,15354620.0,0.0
7202001000,2026-01-23,INV/DCI/005/XI/2025,20260120006,PT. Dronetech Consultant Indonesia,Penagihan ke II pembuatan dokumen SORA pada pengoperasian Drone Light Show,76250000.0,0.0
7202001000,2026-01-31,Amortisasi hubei control soft.,,,amortisasi Damoda control software per Jan 2026,4174429.0,0.0
7202001000,2026-01-31,Amortisasi hubei design soft.,,,amortisasi Damoda design software per Jan 2026,14227000.0,0.0
7202001000,2026-02-19,MITRA PAJAKKU,20260219006,MITRA PAJAKKU,BY LAYANAN E-PPT + H2H PSIAP PER 12 BULAN (1 MAR 2026 SD 28 FEB 2027),1850000.0,0.0
7202001000,2026-02-28,Amortisasi hubei control soft.,20260228022,,amortisasi Damoda control software per Feb 2026,4174429.0,0.0
7202001000,2026-02-28,Amortisasi hubei design soft.,20260228023,,amortisasi Damoda design software per Feb 2026,14227000.0,0.0
7202001000,2026-03-31,Amortisasi hubei control soft.,20260331025,,amortisasi Damoda control software per Mar 2026,4174429.0,0.0
7202001000,2026-03-31,Amortisasi hubei design soft.,20260331026,,amortisasi Damoda design software per Mar 2026,14227000.0,0.0
7202001000,2026-04-30,Amortisasi hubei control soft.,20260430016,,amortisasi Damoda control software per Apr 2026,4174429.0,0.0
7202001000,2026-04-30,Amortisasi hubei design soft.,20260430017,,amortisasi Damoda design software per Apr 2026,14227000.0,0.0
7202001000,2026-05-31,Amortisasi hubei control soft-05-26,20260531019,,amortisasi Damoda control software per May 2026,4174429.0,0.0
7202001000,2026-05-31,Amortisasi hubei design soft-05-26,20260531020,,amortisasi Damoda design software per May 2026,14227000.0,0.0
7204103000,2026-01-31,Depre 0126,,,Depresiasi Januari 2026,565523097.83,0.0
7204103000,2026-02-28,Depre 0226,20260228021,,Depresiasi Febuari 2026 & Depre APAR jan 2026,565819941.58,0.0
7204103000,2026-03-31,Depre 0326,20260331024,,Depresiasi Mar 2026,565671519.71,0.0
7204103000,2026-04-30,Depre 0426,20260430015,,Depresiasi Apr 2026,565671519.71,0.0
7204103000,2026-05-31,Depre 0526,20260531018,,Depresiasi May 2026,564794404.0,0.0
7204103000,2026-05-31,RECLASS FA KE EXPENSE,20260531022,,RECLASS FA ke Expense Office Equipment,0.0,9648273.0
7211003000,2026-05-20,REALISASI CA-052026,20260520001,IING RISYANTO,BY PEMBELIAN PARTS & ALAT PENUNJANG DRONE,1465000.0,0.0
7211003000,2026-05-31,RECLASS FA KE EXPENSE,20260531022,,RECLASS FA ke Expense Office Supplies,42101554.0,0.0
7299012000,2026-01-20,ADMIN DEP/01/26,20260120008,,ADMIN PENEMPATAN DEPOSITO,25000.0,0.0
7299012000,2026-01-30,ADMIN-7878/01/26,20260130013,,BY ADMIN BANK BCA - IDR-2681507878,30000.0,0.0
7299012000,2026-01-31,ADMIN-5777/01/26,20260125019,,BY ADMIN BANK BCA - IDR-2686955777,30000.0,0.0
7299012000,2026-02-10,ADMIN DEP/02/26,20260210012,,ADMIN PENEMPATAN DEPOSITO,25000.0,0.0
7299012000,2026-02-28,ADMIN-5777/02/26,20260225010,,BY ADMIN BANK BCA - IDR-2686955777,30000.0,0.0
7299012000,2026-02-28,ADMIN-7878/02/26,20260228027,BRI,BY ADMIN BANK BCA - IDR-2681507878,30000.0,0.0
7299012000,2026-03-31,ADMIN-5777/03/26,20260331009,,BY ADMIN BANK BCA - IDR-2686955777,30000.0,0.0
7299012000,2026-03-31,ADMIN DEP/03/26,20260331021,BRI,ADMIN PENEMPATAN DEPOSITO,25000.0,0.0
7299012000,2026-03-31,ADMIN-7878/03/26,20260331022,BRI,BY ADMIN BANK BCA - IDR-2681507878,30000.0,0.0
7299012000,2026-04-30,ADMIN-5777/04/26,20260430005,,BY ADMIN BANK BCA - IDR-2686955777,30000.0,0.0
7299012000,2026-04-30,ADMIN-7878/04/26,20260430013,BRI,BY ADMIN BANK BCA - IDR-2681507878,30000.0,0.0
7299012000,2026-05-25,ADMIN-5777/05/26,20260525009,,BY ADMIN BANK BCA - IDR-2686955777,30000.0,0.0
7299012000,2026-05-30,ADMIN-7878/05/26,20260511016,BRI,BY ADMIN BANK BCA - IDR-2681507878,30000.0,0.0
7699000000,2026-02-28,SELISIH PELUNASAN AR,20260228026,,SELISIH PELUNASAN AR,0.0,125.0
7799000000,2026-02-01,Prepaid Tax 23 Tahun 2025,20260201002,PT. HELPIO GLOVIN TEKNOLOGI,Pelunasan PPh 23  PT Helpio Glovin Bupot No 2508BCS3L,27027027.0,0.0
7801000000,2026-01-25,JAGIR-7878/01/26,20260125009,,JASA GIRO KHUSUS,0.0,5700291.4
7801000000,2026-01-25,PAJAGIR-7878/01/26,20260125010,,PAJAK GIRO KHUSUS,1140058.28,0.0
7801000000,2026-01-25,JAGIR-5777/01/26,20260125015,,JASA GIRO KHUSUS,0.0,7569.94
7801000000,2026-01-25,PAJAGIR-5777/01/26,20260125016,,PAJAK GIRO KHUSUS,1513.98,0.0
7801000000,2026-02-25,JAGIR-5777/02/26,20260225007,,JASA GIRO KHUSUS,0.0,7558.12
7801000000,2026-02-25,PAJAGIR-5777/02/26,20260225008,,PAJAK GIRO KHUSUS,1511.62,0.0
7801000000,2026-02-25,KOJAGIR-5777/02/26,20260225009,,KOREKSI JASA GIRO KHUSUS,0.0,0.01
7801000000,2026-02-25,JAGIR-7878/02/26,20260225016,,JASA GIRO KHUSUS,0.0,2785704.76
7801000000,2026-02-25,PAJAGIR-7878/02/26,20260225017,,PAJAK GIRO KHUSUS,557140.95,0.0
7801000000,2026-03-25,JAGIR-5777/03/26,20260325005,,JASA GIRO KHUSUS,0.0,6793.58
7801000000,2026-03-25,PAJAGIR-5777/03/26,20260325006,,PAJAK GIRO KHUSUS,1358.71,0.0
7801000000,2026-03-25,KOJAGIR-5777/03/26,20260325007,,KOREKSI JASA GIRO KHUSUS,0.0,0.01
7801000000,2026-03-25,JAGIR-7878/03/26,20260325014,,JASA GIRO KHUSUS,0.0,2124369.02
7801000000,2026-03-25,PAJAGIR-7878/03/26,20260325015,,PAJAK GIRO KHUSUS,424873.8,0.0
7801000000,2026-04-25,JAGIR-5777/04/26,20260425003,,JASA GIRO KHUSUS,0.0,7299.17
7801000000,2026-04-25,PAJAGIR-5777/04/26,20260425004,,PAJAK GIRO KHUSUS,1459.83,0.0
